,scaling_technique,model,best_score_f1
536,"['C8', 'C13']",dt,0.4510536500950799
537,"['C8', 'C13']",gnbayes,0.5498180976295909
538,"['C8', 'C13']",comnbayes,0.5896683428391886
539,"['C8', 'C13']",svc,0.5143252583541933
540,"['C8', 'C14']",knn,0.34868409743409745
541,"['C8', 'C14']",dt,0.48043846136197554
542,"['C8', 'C14']",gnbayes,0.5571774339544222
543,"['C8', 'C14']",comnbayes,0.5924606602045738
544,"['C8', 'C14']",svc,0.5000888873811232
545,"['C8', 'C16']",knn,0.44102415743646023
546,"['C8', 'C16']",dt,0.45085533955479384
547,"['C8', 'C16']",gnbayes,0.5543410471992335
548,"['C8', 'C16']",comnbayes,0.5915686748619422
549,"['C8', 'C16']",svc,0.5079753824162533
550,"['C8', 'C18']",knn,0.39998103289545395
551,"['C8', 'C18']",dt,0.46765694222297977
552,"['C8', 'C18']",gnbayes,0.548385632807488
553,"['C8', 'C18']",comnbayes,0.5883001875384899
554,"['C8', 'C18']",svc,0.5088349397019233
555,"['C8', 'C19']",knn,0.35919536647022643
556,"['C8', 'C19']",dt,0.4748001805036576
557,"['C8', 'C19']",gnbayes,0.5509550647854169
558,"['C8', 'C19']",comnbayes,0.600139538348831
559,"['C8', 'C19']",svc,0.5039558911918887
560,"['C8', 'C20']",knn,0.4262444682528539
561,"['C8', 'C20']",dt,0.4612958484768706
562,"['C8', 'C20']",gnbayes,0.5493092249819098
563,"['C8', 'C20']",comnbayes,0.5899127684432994
564,"['C8', 'C20']",svc,0.5118226932294516
565,"['C8', 'C21']",knn,0.3955540906760419
566,"['C8', 'C21']",dt,0.4732246240919009
567,"['C8', 'C21']",gnbayes,0.5468474598391202
568,"['C8', 'C21']",comnbayes,0.5872092280923205
569,"['C8', 'C21']",svc,0.5122402375739079
570,"['C8', 'C22']",knn,0.3796223297550736
571,"['C8', 'C22']",dt,0.47723695497190877
572,"['C8', 'C22']",gnbayes,0.5563681227422382
573,"['C8', 'C22']",comnbayes,0.5871319854302646
574,"['C8', 'C22']",svc,0.5249851239414878
575,"['C8', 'C23']",knn,0.39603779788809446
576,"['C8', 'C23']",dt,0.4676418693831207
577,"['C8', 'C23']",gnbayes,0.5694749473433364
578,"['C8', 'C23']",comnbayes,0.5862201029512178
579,"['C8', 'C23']",svc,0.5395797142663762
580,"['C8', 'C24']",knn,0.41351271892536773
581,"['C8', 'C24']",dt,0.4809461349983352
582,"['C8', 'C24']",gnbayes,0.5711297217874309
583,"['C8', 'C24']",comnbayes,0.5937297316407664
584,"['C8', 'C24']",svc,0.5080500134260495
585,"['C8', 'C27']",knn,0.37553906526470915
586,"['C8', 'C27']",dt,0.4650126403146137
587,"['C8', 'C27']",gnbayes,0.5509523569290495
588,"['C8', 'C27']",comnbayes,0.5898521417700693
589,"['C8', 'C27']",svc,0.5205080697597542
590,"['C8', 'C28']",knn,0.3730039944763651
591,"['C8', 'C28']",dt,0.47234113432657904
592,"['C8', 'C28']",gnbayes,0.5544471080444703
593,"['C8', 'C28']",comnbayes,0.5933065869837234
594,"['C8', 'C28']",svc,0.5062683904119698
595,"['C8', 'C29']",knn,0.3949364406312789
596,"['C8', 'C29']",dt,0.4641377942485964
597,"['C8', 'C29']",gnbayes,0.5517196656499666
598,"['C8', 'C29']",comnbayes,0.5894070955690226
599,"['C8', 'C29']",svc,0.546175266710019
600,"['C9', 'C13']",knn,0.40480107069147486
601,"['C9', 'C13']",dt,0.4577873048639711
602,"['C9', 'C13']",gnbayes,0.5326689031069312
603,"['C9', 'C13']",comnbayes,0.5791430772582765
604,"['C9', 'C13']",svc,0.4792384431534062
605,"['C9', 'C14']",knn,0.36890372756226414
606,"['C9', 'C14']",dt,0.4707130847652329
607,"['C9', 'C14']",gnbayes,0.5469506978259993
608,"['C9', 'C14']",comnbayes,0.5933187757707667
609,"['C9', 'C14']",svc,0.49649863792473237
610,"['C9', 'C16']",knn,0.3836480402326662
611,"['C9', 'C16']",dt,0.4541172053876319
612,"['C9', 'C16']",gnbayes,0.5488473676589996
613,"['C9', 'C16']",comnbayes,0.5860738052026109
614,"['C9', 'C16']",svc,0.5077622539337641
615,"['C9', 'C18']",knn,0.38876475911811975
616,"['C9', 'C18']",dt,0.4597978950504011
617,"['C9', 'C18']",gnbayes,0.5376822911409382
618,"['C9', 'C18']",comnbayes,0.582505231929997
619,"['C9', 'C18']",svc,0.5116158557040531
620,"['C9', 'C19']",knn,0.37661821136863677
621,"['C9', 'C19']",dt,0.46102889847809986
622,"['C9', 'C19']",gnbayes,0.5400016252655444
623,"['C9', 'C19']",comnbayes,0.6008581737923764
624,"['C9', 'C19']",svc,0.5066799690657152
625,"['C9', 'C20']",knn,0.4099954355248113
626,"['C9', 'C20']",dt,0.45962616863546196
627,"['C9', 'C20']",gnbayes,0.5510759915857366
628,"['C9', 'C20']",comnbayes,0.5903252239299273
629,"['C9', 'C20']",svc,0.5193361017644088
630,"['C9', 'C21']",knn,0.36872386691236136
631,"['C9', 'C21']",dt,0.4376200606624723
632,"['C9', 'C21']",gnbayes,0.5444870161952944
633,"['C9', 'C21']",comnbayes,0.5701503646284479
634,"['C9', 'C21']",svc,0.4864755394384126
635,"['C9', 'C22']",knn,0.38321342914206524
636,"['C9', 'C22']",dt,0.4652955987666669
637,"['C9', 'C22']",gnbayes,0.5457078802767918
638,"['C9', 'C22']",comnbayes,0.5918594915452087
639,"['C9', 'C22']",svc,0.5087697881837845
640,"['C9', 'C23']",knn,0.3900410360421705
641,"['C9', 'C23']",dt,0.4927099452477111
642,"['C9', 'C23']",gnbayes,0.5591592423171371
643,"['C9', 'C23']",comnbayes,0.5970071471386618
644,"['C9', 'C23']",svc,0.5347909676657774
645,"['C9', 'C24']",knn,0.40221014999074295
646,"['C9', 'C24']",dt,0.4757856575805448
647,"['C9', 'C24']",gnbayes,0.5529779547937442
648,"['C9', 'C24']",comnbayes,0.5937978824509397
649,"['C9', 'C24']",svc,0.5001920314442596
650,"['C9', 'C27']",knn,0.39621210669763207
651,"['C9', 'C27']",dt,0.4530103462461577
652,"['C9', 'C27']",gnbayes,0.5479537820013868
653,"['C9', 'C27']",comnbayes,0.5922730251090375
654,"['C9', 'C27']",svc,0.5257965811538876
655,"['C9', 'C28']",knn,0.4075812481298674
656,"['C9', 'C28']",dt,0.4590764162532076
657,"['C9', 'C28']",gnbayes,0.5417720528527626
658,"['C9', 'C28']",comnbayes,0.5851266711850082
659,"['C9', 'C28']",svc,0.5140116897660857
660,"['C9', 'C29']",knn,0.3945302832324058
661,"['C9', 'C29']",dt,0.4678349272536537
662,"['C9', 'C29']",gnbayes,0.5473994771368009
663,"['C9', 'C29']",comnbayes,0.5922733871998245
664,"['C9', 'C29']",svc,0.5082614955189684
665,"['C13', 'C14']",knn,0.41328304093416757
666,"['C13', 'C14']",dt,0.4835446929821606
667,"['C13', 'C14']",gnbayes,0.5493388320586065
668,"['C13', 'C14']",comnbayes,0.5865842767839138
669,"['C13', 'C14']",svc,0.48918564975933937
670,"['C13', 'C16']",knn,0.42597897829288023
671,"['C13', 'C16']",dt,0.47736807848535856
672,"['C13', 'C16']",gnbayes,0.5535886375746291
673,"['C13', 'C16']",comnbayes,0.5801848283756428
674,"['C13', 'C16']",svc,0.5020761941860599
675,"['C13', 'C18']",knn,0.4136605713747697
676,"['C13', 'C18']",dt,0.4836288101016333
677,"['C13', 'C18']",gnbayes,0.5402437878933849
678,"['C13', 'C18']",comnbayes,0.580581168981283
679,"['C13', 'C18']",svc,0.5111109466676207
680,"['C13', 'C19']",knn,0.37849364460243795
681,"['C13', 'C19']",dt,0.4872453408111334
682,"['C13', 'C19']",gnbayes,0.5402936573988206
683,"['C13', 'C19']",comnbayes,0.5872794322331387
684,"['C13', 'C19']",svc,0.5067453880305542
685,"['C13', 'C20']",knn,0.4187352321313572
686,"['C13', 'C20']",dt,0.4647430117536854
687,"['C13', 'C20']",gnbayes,0.547638019900211
688,"['C13', 'C20']",comnbayes,0.5834968530170576
689,"['C13', 'C20']",svc,0.5110275281700185
690,"['C13', 'C21']",knn,0.392403141754427
691,"['C13', 'C21']",dt,0.45289153737911503
692,"['C13', 'C21']",gnbayes,0.5284613230644154
693,"['C13', 'C21']",comnbayes,0.5779444479546983
694,"['C13', 'C21']",svc,0.5076399335974664
695,"['C13', 'C22']",knn,0.40986797533134167
696,"['C13', 'C22']",dt,0.4805259732222006
697,"['C13', 'C22']",gnbayes,0.5460493666455601
698,"['C13', 'C22']",comnbayes,0.5776402264505112
699,"['C13', 'C22']",svc,0.5001424566497914
700,"['C13', 'C23']",knn,0.41851357873135947
701,"['C13', 'C23']",dt,0.4731921166026297
702,"['C13', 'C23']",gnbayes,0.5473105274332057
703,"['C13', 'C23']",comnbayes,0.5893881645850187
704,"['C13', 'C23']",svc,0.5183598076685723
705,"['C13', 'C24']",knn,0.41833214658796053
706,"['C13', 'C24']",dt,0.4794672370112393
707,"['C13', 'C24']",gnbayes,0.5568364571541476
708,"['C13', 'C24']",comnbayes,0.5919531048873448
709,"['C13', 'C24']",svc,0.5031089715481709
710,"['C13', 'C27']",knn,0.4172500807930847
711,"['C13', 'C27']",dt,0.47973035697623806
712,"['C13', 'C27']",gnbayes,0.5450967285346688
713,"['C13', 'C27']",comnbayes,0.5850411704612395
714,"['C13', 'C27']",svc,0.5334046345811052
715,"['C13', 'C28']",knn,0.37767679328313347
716,"['C13', 'C28']",dt,0.47390658787941103
717,"['C13', 'C28']",gnbayes,0.5356522859529258
718,"['C13', 'C28']",comnbayes,0.5814632571586286
719,"['C13', 'C28']",svc,0.5090973382025521
720,"['C13', 'C29']",knn,0.3967503230347029
721,"['C13', 'C29']",dt,0.4805259732222006
722,"['C13', 'C29']",gnbayes,0.5490406681284801
723,"['C13', 'C29']",comnbayes,0.5815856527291174
724,"['C13', 'C29']",svc,0.5026919577981385
725,"['C14', 'C16']",knn,0.3693985346330787
726,"['C14', 'C16']",dt,0.48582638828828906
727,"['C14', 'C16']",gnbayes,0.5633373437671645
728,"['C14', 'C16']",comnbayes,0.5892712967148508
729,"['C14', 'C16']",svc,0.5126153227416608
730,"['C14', 'C18']",knn,0.389817057770158
731,"['C14', 'C18']",dt,0.4923176163584645
732,"['C14', 'C18']",gnbayes,0.5538143361813734
733,"['C14', 'C18']",comnbayes,0.5907093135461298
734,"['C14', 'C18']",svc,0.5026476002669342
735,"['C14', 'C19']",knn,0.34272043949522524
736,"['C14', 'C19']",dt,0.49717918889445567
737,"['C14', 'C19']",gnbayes,0.5579523703445971
738,"['C14', 'C19']",comnbayes,0.5961674555173365
739,"['C14', 'C19']",svc,0.5152862422130714
740,"['C14', 'C20']",knn,0.3893548730198281
741,"['C14', 'C20']",dt,0.46981056989490255
742,"['C14', 'C20']",gnbayes,0.562952705320886
743,"['C14', 'C20']",comnbayes,0.5933947922185835
744,"['C14', 'C20']",svc,0.5086423985150301
745,"['C14', 'C21']",knn,0.3797865764809073
746,"['C14', 'C21']",dt,0.4561550581172719
747,"['C14', 'C21']",gnbayes,0.5573598925736303
748,"['C14', 'C21']",comnbayes,0.5791782221942254
749,"['C14', 'C21']",svc,0.4963571657391874
750,"['C14', 'C22']",knn,0.3960066912120828
751,"['C14', 'C22']",dt,0.4889842830251312
752,"['C14', 'C22']",gnbayes,0.558381287249195
753,"['C14', 'C22']",comnbayes,0.5938003391211106
754,"['C14', 'C22']",svc,0.5253802849657092
755,"['C14', 'C23']",knn,0.39313142707401894
756,"['C14', 'C23']",dt,0.48462703075695635
757,"['C14', 'C23']",gnbayes,0.5736377305841708
758,"['C14', 'C23']",comnbayes,0.5981520319725828
759,"['C14', 'C23']",svc,0.5359011372534882
760,"['C14', 'C24']",knn,0.3877337285078536
761,"['C14', 'C24']",dt,0.4818186470063458
762,"['C14', 'C24']",gnbayes,0.5669240267289479
763,"['C14', 'C24']",comnbayes,0.599410338457443
764,"['C14', 'C24']",svc,0.4958873495141562
765,"['C14', 'C27']",knn,0.43020631299701073
766,"['C14', 'C27']",dt,0.4499053806949017
767,"['C14', 'C27']",gnbayes,0.5609229101689759
768,"['C14', 'C27']",comnbayes,0.5957430157384228
769,"['C14', 'C27']",svc,0.5537083897766306
770,"['C14', 'C28']",knn,0.36746045356517937
771,"['C14', 'C28']",dt,0.4854959109321079
772,"['C14', 'C28']",gnbayes,0.5555580560499698
773,"['C14', 'C28']",comnbayes,0.6001510824095854
774,"['C14', 'C28']",svc,0.5189263778150457
775,"['C14', 'C29']",knn,0.3734347523821208
776,"['C14', 'C29']",dt,0.4889842830251312
777,"['C14', 'C29']",gnbayes,0.5682352352514367
778,"['C14', 'C29']",comnbayes,0.5944864365934802
779,"['C14', 'C29']",svc,0.5084490744220895
780,"['C16', 'C18']",knn,0.4096451657488921
781,"['C16', 'C18']",dt,0.4858546095034508
782,"['C16', 'C18']",gnbayes,0.5539579782481237
783,"['C16', 'C18']",comnbayes,0.583664471541078
784,"['C16', 'C18']",svc,0.5139799390026891
785,"['C16', 'C19']",knn,0.3715158066656971
786,"['C16', 'C19']",dt,0.4896781795504251
787,"['C16', 'C19']",gnbayes,0.5493466399183998
788,"['C16', 'C19']",comnbayes,0.60192334635222
789,"['C16', 'C19']",svc,0.5156759355269103
790,"['C16', 'C20']",knn,0.4279448948264279
791,"['C16', 'C20']",dt,0.46938419797027275
792,"['C16', 'C20']",gnbayes,0.5555673631106092
793,"['C16', 'C20']",comnbayes,0.5931125313356445
794,"['C16', 'C20']",svc,0.5265067964908898
795,"['C16', 'C21']",knn,0.39932122703236533
796,"['C16', 'C21']",dt,0.46509363702019046
797,"['C16', 'C21']",gnbayes,0.5432694013885724
798,"['C16', 'C21']",comnbayes,0.5727874525870901
799,"['C16', 'C21']",svc,0.5015428975545511
800,"['C16', 'C22']",knn,0.4177394570707859
801,"['C16', 'C22']",dt,0.48275177262401814
802,"['C16', 'C22']",gnbayes,0.5569087490227085
803,"['C16', 'C22']",comnbayes,0.588025067842158
804,"['C16', 'C22']",svc,0.5179597045355382
805,"['C16', 'C23']",knn,0.402421310891663
806,"['C16', 'C23']",dt,0.4857729879624378
807,"['C16', 'C23']",gnbayes,0.5774824583935974
808,"['C16', 'C23']",comnbayes,0.5837134132666508
809,"['C16', 'C23']",svc,0.5349774330345392
810,"['C16', 'C24']",knn,0.41642800289141746
811,"['C16', 'C24']",dt,0.4825283048835455
812,"['C16', 'C24']",gnbayes,0.563786476439525
813,"['C16', 'C24']",comnbayes,0.5968901614202299
814,"['C16', 'C24']",svc,0.5204974450391199
815,"['C16', 'C27']",knn,0.40564577034718285
816,"['C16', 'C27']",dt,0.46756597787106646
817,"['C16', 'C27']",gnbayes,0.5593101097650688
818,"['C16', 'C27']",comnbayes,0.5860672230107637
819,"['C16', 'C27']",svc,0.5432038756443014
820,"['C16', 'C28']",knn,0.3951874693405525
821,"['C16', 'C28']",dt,0.47613238728122853
822,"['C16', 'C28']",gnbayes,0.5551652701138869
823,"['C16', 'C28']",comnbayes,0.5899696613818476
824,"['C16', 'C28']",svc,0.5087100792784534
825,"['C16', 'C29']",knn,0.40896296725714293
826,"['C16', 'C29']",dt,0.48275177262401814
827,"['C16', 'C29']",gnbayes,0.5609523223886199
828,"['C16', 'C29']",comnbayes,0.5847379361316415
829,"['C16', 'C29']",svc,0.5233066677275313
830,"['C18', 'C19']",knn,0.3651376038025589
831,"['C18', 'C19']",dt,0.4959389111666998
832,"['C18', 'C19']",gnbayes,0.5415555614733597
833,"['C18', 'C19']",comnbayes,0.5983755772426603
834,"['C18', 'C19']",svc,0.5094410135702899
835,"['C18', 'C20']",knn,0.41805758479782507
836,"['C18', 'C20']",dt,0.4810111820972569
837,"['C18', 'C20']",gnbayes,0.5447996521298408
838,"['C18', 'C20']",comnbayes,0.5841269862870406
839,"['C18', 'C20']",svc,0.5177430373723718
840,"['C18', 'C21']",knn,0.3679357547718015
841,"['C18', 'C21']",dt,0.4622637236816365
842,"['C18', 'C21']",gnbayes,0.5481692607569932
843,"['C18', 'C21']",comnbayes,0.5707577830888584
844,"['C18', 'C21']",svc,0.4988024746130336
845,"['C18', 'C22']",knn,0.40177468018219803
846,"['C18', 'C22']",dt,0.48901250424029286
847,"['C18', 'C22']",gnbayes,0.5484962333264221
848,"['C18', 'C22']",comnbayes,0.5826696606838611
849,"['C18', 'C22']",svc,0.5204335524670898
850,"['C18', 'C23']",knn,0.3972063373104379
851,"['C18', 'C23']",dt,0.4844691502617307
852,"['C18', 'C23']",gnbayes,0.5741107831593275
853,"['C18', 'C23']",comnbayes,0.5850657136535398
854,"['C18', 'C23']",svc,0.5246185222056303
855,"['C18', 'C24']",knn,0.38463565039079906
856,"['C18', 'C24']",dt,0.4887890364998202
857,"['C18', 'C24']",gnbayes,0.5521798106362674
858,"['C18', 'C24']",comnbayes,0.5973508934693535
859,"['C18', 'C24']",svc,0.5120567299190635
860,"['C18', 'C27']",knn,0.3991518757660766
861,"['C18', 'C27']",dt,0.4656021535816607
862,"['C18', 'C27']",gnbayes,0.5443850005871785
863,"['C18', 'C27']",comnbayes,0.5790478246362539
864,"['C18', 'C27']",svc,0.5472871975942057
865,"['C18', 'C28']",knn,0.3908393471551367
866,"['C18', 'C28']",dt,0.4792902820180706
867,"['C18', 'C28']",gnbayes,0.5447590187590188
868,"['C18', 'C28']",comnbayes,0.593690598734921
869,"['C18', 'C28']",svc,0.5140987336933603
870,"['C18', 'C29']",knn,0.4126520833223964
871,"['C18', 'C29']",dt,0.48901250424029286
872,"['C18', 'C29']",gnbayes,0.5540714497574107
873,"['C18', 'C29']",comnbayes,0.5922866751818818
874,"['C18', 'C29']",svc,0.5118988735568687
875,"['C19', 'C20']",knn,0.37973609886094584
876,"['C19', 'C20']",dt,0.481092071133438
877,"['C19', 'C20']",gnbayes,0.5572349297562452
878,"['C19', 'C20']",comnbayes,0.5988672071600278
879,"['C19', 'C20']",svc,0.5296750790292565
880,"['C19', 'C21']",knn,0.3266787065703474
881,"['C19', 'C21']",dt,0.44961900322220993
882,"['C19', 'C21']",gnbayes,0.5360920277564049
883,"['C19', 'C21']",comnbayes,0.5977840961542107
884,"['C19', 'C21']",svc,0.4969720995900512
885,"['C19', 'C22']",knn,0.34328513907840585
886,"['C19', 'C22']",dt,0.49283607428726717
887,"['C19', 'C22']",gnbayes,0.5524769187440964
888,"['C19', 'C22']",comnbayes,0.6033529334033829
889,"['C19', 'C22']",svc,0.5229154633238958
890,"['C19', 'C23']",knn,0.3821295437914837
891,"['C19', 'C23']",dt,0.4981191952594922
892,"['C19', 'C23']",gnbayes,0.5772754722095776
893,"['C19', 'C23']",comnbayes,0.6088747299133664
894,"['C19', 'C23']",svc,0.5353146109523579
895,"['C19', 'C24']",knn,0.4018308520747545
896,"['C19', 'C24']",dt,0.486847639806218
897,"['C19', 'C24']",gnbayes,0.5626288241024742
898,"['C19', 'C24']",comnbayes,0.5994019967237676
899,"['C19', 'C24']",svc,0.511040045226258
900,"['C19', 'C27']",knn,0.3756998308897425
901,"['C19', 'C27']",dt,0.46408771700150114
902,"['C19', 'C27']",gnbayes,0.5493565368370431
903,"['C19', 'C27']",comnbayes,0.6041868332032266
904,"['C19', 'C27']",svc,0.5295802655713142
905,"['C19', 'C28']",knn,0.3554925544679606
906,"['C19', 'C28']",dt,0.48621668894447756
907,"['C19', 'C28']",gnbayes,0.551859097793524
908,"['C19', 'C28']",comnbayes,0.6026359648899529
909,"['C19', 'C28']",svc,0.5287248070652101
910,"['C19', 'C29']",knn,0.3640596510392752
911,"['C19', 'C29']",dt,0.49283607428726717
912,"['C19', 'C29']",gnbayes,0.5534955683640486
913,"['C19', 'C29']",comnbayes,0.5987559404551722
914,"['C19', 'C29']",svc,0.5208721303778387
915,"['C20', 'C21']",knn,0.3760283710252936
916,"['C20', 'C21']",dt,0.47829228959779674
917,"['C20', 'C21']",gnbayes,0.541317914430884
918,"['C20', 'C21']",comnbayes,0.5773450526387764
919,"['C20', 'C21']",svc,0.5132413416098635
920,"['C20', 'C22']",knn,0.398640232103296
921,"['C20', 'C22']",dt,0.4715591388686179
922,"['C20', 'C22']",gnbayes,0.5612449683589278
923,"['C20', 'C22']",comnbayes,0.5879431331834771
924,"['C20', 'C22']",svc,0.523407112981581
925,"['C20', 'C23']",knn,0.3755271729758154
926,"['C20', 'C23']",dt,0.4716134110765807
927,"['C20', 'C23']",gnbayes,0.5824098463844917
928,"['C20', 'C23']",comnbayes,0.5902609931076903
929,"['C20', 'C23']",svc,0.5469403697439182
930,"['C20', 'C24']",knn,0.39168346117390873
931,"['C20', 'C24']",dt,0.49129648780212454
932,"['C20', 'C24']",gnbayes,0.5646781878029346
933,"['C20', 'C24']",comnbayes,0.5967934077774597
934,"['C20', 'C24']",svc,0.5043395138996006
935,"['C20', 'C27']",knn,0.43383330375329654
936,"['C20', 'C27']",dt,0.46146496489566546
937,"['C20', 'C27']",gnbayes,0.5520613118979937
938,"['C20', 'C27']",comnbayes,0.5874326176008754
939,"['C20', 'C27']",svc,0.5377038905495323
940,"['C20', 'C28']",knn,0.3987391002532022
941,"['C20', 'C28']",dt,0.4675489424084149
942,"['C20', 'C28']",gnbayes,0.5538536130746757
943,"['C20', 'C28']",comnbayes,0.5906147443309199
944,"['C20', 'C28']",svc,0.5302442191386545
945,"['C20', 'C29']",knn,0.43459484166134077
946,"['C20', 'C29']",dt,0.4715591388686179
947,"['C20', 'C29']",gnbayes,0.5593906773454294
948,"['C20', 'C29']",comnbayes,0.5895789938729475
949,"['C20', 'C29']",svc,0.5305352891060212
950,"['C21', 'C22']",knn,0.41265288728703364
951,"['C21', 'C22']",dt,0.4710075762781531
952,"['C21', 'C22']",gnbayes,0.5371353410062545
953,"['C21', 'C22']",comnbayes,0.5748143103665824
954,"['C21', 'C22']",svc,0.4856275005119108
955,"['C21', 'C23']",knn,0.3414288209689939
956,"['C21', 'C23']",dt,0.4549695853336912
957,"['C21', 'C23']",gnbayes,0.554037154132841
958,"['C21', 'C23']",comnbayes,0.5740969709287723
959,"['C21', 'C23']",svc,0.5075491982253999
960,"['C21', 'C24']",knn,0.3640241772981711
961,"['C21', 'C24']",dt,0.46094311378709846
962,"['C21', 'C24']",gnbayes,0.5372483246697872
963,"['C21', 'C24']",comnbayes,0.5818400967111937
964,"['C21', 'C24']",svc,0.5010128890246957
965,"['C21', 'C27']",knn,0.35577394266777335
966,"['C21', 'C27']",dt,0.4641421452943192
967,"['C21', 'C27']",gnbayes,0.5497992370837598
968,"['C21', 'C27']",comnbayes,0.5730962059924052
969,"['C21', 'C27']",svc,0.5122195790146596
970,"['C21', 'C28']",knn,0.36897517402351504
971,"['C21', 'C28']",dt,0.45719311388366035
972,"['C21', 'C28']",gnbayes,0.5420341985923963
973,"['C21', 'C28']",comnbayes,0.580108285671452
974,"['C21', 'C28']",svc,0.5027603722277622
975,"['C21', 'C29']",knn,0.3778835359379237
976,"['C21', 'C29']",dt,0.46663912788399503
977,"['C21', 'C29']",gnbayes,0.540632343649013
978,"['C21', 'C29']",comnbayes,0.5731261022254734
979,"['C21', 'C29']",svc,0.49718071490643173
980,"['C22', 'C23']",knn,0.40695650159501795
981,"['C22', 'C23']",dt,0.4841100385960013
982,"['C22', 'C23']",gnbayes,0.5797363398306795
983,"['C22', 'C23']",comnbayes,0.5878303223892516
984,"['C22', 'C23']",svc,0.5528340877501547
985,"['C22', 'C24']",knn,0.4329085139230532
986,"['C22', 'C24']",dt,0.4856861996203875
987,"['C22', 'C24']",gnbayes,0.5659649871274354
988,"['C22', 'C24']",comnbayes,0.5967617465680017
989,"['C22', 'C24']",svc,0.525335973294125
990,"['C22', 'C27']",knn,0.4044816006642599
991,"['C22', 'C27']",dt,0.45095999224599276
992,"['C22', 'C27']",gnbayes,0.5530310875787214
993,"['C22', 'C27']",comnbayes,0.5876732238023805
994,"['C22', 'C27']",svc,0.5220313859251845
995,"['C22', 'C28']",knn,0.37361255665603493
996,"['C22', 'C28']",dt,0.4792902820180706
997,"['C22', 'C28']",gnbayes,0.558367127751547
998,"['C22', 'C28']",comnbayes,0.5913373110977962
999,"['C22', 'C28']",svc,0.5193239236481609
1000,"['C22', 'C29']",knn,0.4160662461139662
1001,"['C22', 'C29']",dt,0.48590966736086016
1002,"['C22', 'C29']",gnbayes,0.5689832758031177
1003,"['C22', 'C29']",comnbayes,0.5856185573715201
1004,"['C22', 'C29']",svc,0.530868611419863
1005,"['C23', 'C24']",knn,0.36798818822074636
1006,"['C23', 'C24']",dt,0.4782019930057461
1007,"['C23', 'C24']",gnbayes,0.575402555095178
1008,"['C23', 'C24']",comnbayes,0.6032006729285782
1009,"['C23', 'C24']",svc,0.5390709057397706
1010,"['C23', 'C27']",knn,0.39199348290102687
1011,"['C23', 'C27']",dt,0.4544859750741779
1012,"['C23', 'C27']",gnbayes,0.5755556127333363
1013,"['C23', 'C27']",comnbayes,0.5873927888740391
1014,"['C23', 'C27']",svc,0.5520025580253767
1015,"['C23', 'C28']",knn,0.3924807436587405
1016,"['C23', 'C28']",dt,0.48011783260115715
1017,"['C23', 'C28']",gnbayes,0.5643684926103039
1018,"['C23', 'C28']",comnbayes,0.5962998433594886
1019,"['C23', 'C28']",svc,0.5347723655373594
1020,"['C23', 'C29']",knn,0.39293060266744473
1021,"['C23', 'C29']",dt,0.4844157259934726
1022,"['C23', 'C29']",gnbayes,0.5760431589537156
1023,"['C23', 'C29']",comnbayes,0.5879355823701474
1024,"['C23', 'C29']",svc,0.5458110670149209
1025,"['C24', 'C27']",knn,0.40378176889252193
1026,"['C24', 'C27']",dt,0.46088388069785263
1027,"['C24', 'C27']",gnbayes,0.5601672418898016
1028,"['C24', 'C27']",comnbayes,0.6015371485687098
1029,"['C24', 'C27']",svc,0.5311020611439852
1030,"['C24', 'C28']",knn,0.3814108463791541
1031,"['C24', 'C28']",dt,0.4735163979963769
1032,"['C24', 'C28']",gnbayes,0.5636503201515686
1033,"['C24', 'C28']",comnbayes,0.5992496636942837
1034,"['C24', 'C28']",svc,0.5221577875125101
1035,"['C24', 'C29']",knn,0.3965649964474153
1036,"['C24', 'C29']",dt,0.4856861996203875
1037,"['C24', 'C29']",gnbayes,0.5653623500859051
1038,"['C24', 'C29']",comnbayes,0.5972299328834719
1039,"['C24', 'C29']",svc,0.5214416985796523
1040,"['C27', 'C28']",knn,0.3723394869287039
1041,"['C27', 'C28']",dt,0.44000011476362594
1042,"['C27', 'C28']",gnbayes,0.5511278871515629
1043,"['C27', 'C28']",comnbayes,0.5903647670747357
1044,"['C27', 'C28']",svc,0.5512763112832136
1045,"['C27', 'C29']",knn,0.4115059627254749
1046,"['C27', 'C29']",dt,0.46212389271209553
1047,"['C27', 'C29']",gnbayes,0.5533656873255697
1048,"['C27', 'C29']",comnbayes,0.5807116837375592
1049,"['C27', 'C29']",svc,0.5464146289847688
1050,"['C28', 'C29']",knn,0.3978119733798267
1051,"['C28', 'C29']",dt,0.4792902820180706
1052,"['C28', 'C29']",gnbayes,0.548653728286297
1053,"['C28', 'C29']",comnbayes,0.5943934951289761
1054,"['C28', 'C29']",svc,0.5193509530980076
