,scaling_technique,model,best_score_f1
1338,"['C3', 'C8', 'C24']",comnbayes,0.5954140910004054
1339,"['C3', 'C8', 'C24']",svc,0.49768251314859047
1340,"['C3', 'C8', 'C27']",knn,0.38565653820160717
1341,"['C3', 'C8', 'C27']",dt,0.4584817527816125
1342,"['C3', 'C8', 'C27']",gnbayes,0.5329422356691129
1343,"['C3', 'C8', 'C27']",comnbayes,0.5898249973285304
1344,"['C3', 'C8', 'C27']",svc,0.5274576621839497
1345,"['C3', 'C8', 'C28']",knn,0.3563401742896921
1346,"['C3', 'C8', 'C28']",dt,0.481973949691249
1347,"['C3', 'C8', 'C28']",gnbayes,0.5271115233044343
1348,"['C3', 'C8', 'C28']",comnbayes,0.5910478497656613
1349,"['C3', 'C8', 'C28']",svc,0.4926366366428754
1350,"['C3', 'C8', 'C29']",knn,0.39397491228220394
1351,"['C3', 'C8', 'C29']",dt,0.482094654596957
1352,"['C3', 'C8', 'C29']",gnbayes,0.5290898418613846
1353,"['C3', 'C8', 'C29']",comnbayes,0.5837497863330146
1354,"['C3', 'C8', 'C29']",svc,0.5152685912088332
1355,"['C3', 'C9', 'C13']",knn,0.3290972431389889
1356,"['C3', 'C9', 'C13']",dt,0.4720753241654399
1357,"['C3', 'C9', 'C13']",gnbayes,0.5376158598920587
1358,"['C3', 'C9', 'C13']",comnbayes,0.5680442849278242
1359,"['C3', 'C9', 'C13']",svc,0.4824479795807255
1360,"['C3', 'C9', 'C14']",knn,0.35951207806750923
1361,"['C3', 'C9', 'C14']",dt,0.4872030350601779
1362,"['C3', 'C9', 'C14']",gnbayes,0.5419336615765187
1363,"['C3', 'C9', 'C14']",comnbayes,0.5756469633405222
1364,"['C3', 'C9', 'C14']",svc,0.5240647669567285
1365,"['C3', 'C9', 'C16']",knn,0.37440233388507943
1366,"['C3', 'C9', 'C16']",dt,0.4627259811568664
1367,"['C3', 'C9', 'C16']",gnbayes,0.5394176580417354
1368,"['C3', 'C9', 'C16']",comnbayes,0.5789910433055595
1369,"['C3', 'C9', 'C16']",svc,0.5064107292645683
1370,"['C3', 'C9', 'C18']",knn,0.3497758674507049
1371,"['C3', 'C9', 'C18']",dt,0.4560859298896297
1372,"['C3', 'C9', 'C18']",gnbayes,0.5295262070483184
1373,"['C3', 'C9', 'C18']",comnbayes,0.5778398652486436
1374,"['C3', 'C9', 'C18']",svc,0.5108377146929663
1375,"['C3', 'C9', 'C19']",knn,0.3888871637969026
1376,"['C3', 'C9', 'C19']",dt,0.459517616693912
1377,"['C3', 'C9', 'C19']",gnbayes,0.5258080892295428
1378,"['C3', 'C9', 'C19']",comnbayes,0.5933736856695071
1379,"['C3', 'C9', 'C19']",svc,0.4911783243800959
1380,"['C3', 'C9', 'C20']",knn,0.3847505434327096
1381,"['C3', 'C9', 'C20']",dt,0.448436212797115
1382,"['C3', 'C9', 'C20']",gnbayes,0.5306584389600182
1383,"['C3', 'C9', 'C20']",comnbayes,0.5841768624091992
1384,"['C3', 'C9', 'C20']",svc,0.4980213012549938
1385,"['C3', 'C9', 'C21']",knn,0.35312778745384654
1386,"['C3', 'C9', 'C21']",dt,0.45170281036731785
1387,"['C3', 'C9', 'C21']",gnbayes,0.5233246097063369
1388,"['C3', 'C9', 'C21']",comnbayes,0.5765106447866943
1389,"['C3', 'C9', 'C21']",svc,0.469473104025801
1390,"['C3', 'C9', 'C22']",knn,0.3885516865780024
1391,"['C3', 'C9', 'C22']",dt,0.4627259811568664
1392,"['C3', 'C9', 'C22']",gnbayes,0.5397227419795374
1393,"['C3', 'C9', 'C22']",comnbayes,0.5863750006163069
1394,"['C3', 'C9', 'C22']",svc,0.5159304205426285
1395,"['C3', 'C9', 'C23']",knn,0.37757791686172454
1396,"['C3', 'C9', 'C23']",dt,0.47910709477073626
1397,"['C3', 'C9', 'C23']",gnbayes,0.5325034849153348
1398,"['C3', 'C9', 'C23']",comnbayes,0.5852705380613671
1399,"['C3', 'C9', 'C23']",svc,0.4998860637266417
1400,"['C3', 'C9', 'C24']",knn,0.38947430379281167
1401,"['C3', 'C9', 'C24']",dt,0.4792901672507277
1402,"['C3', 'C9', 'C24']",gnbayes,0.5451342049906994
1403,"['C3', 'C9', 'C24']",comnbayes,0.5915035367212562
1404,"['C3', 'C9', 'C24']",svc,0.5047138732872329
1405,"['C3', 'C9', 'C27']",knn,0.3804838508938457
1406,"['C3', 'C9', 'C27']",dt,0.4687478021958432
1407,"['C3', 'C9', 'C27']",gnbayes,0.5336587213575528
1408,"['C3', 'C9', 'C27']",comnbayes,0.5830792135345806
1409,"['C3', 'C9', 'C27']",svc,0.531120814727711
1410,"['C3', 'C9', 'C28']",knn,0.3800080785616869
1411,"['C3', 'C9', 'C28']",dt,0.4664176273941586
1412,"['C3', 'C9', 'C28']",gnbayes,0.5182686470569543
1413,"['C3', 'C9', 'C28']",comnbayes,0.5744444509343082
1414,"['C3', 'C9', 'C28']",svc,0.5165292306494611
1415,"['C3', 'C9', 'C29']",knn,0.36643688914094164
1416,"['C3', 'C9', 'C29']",dt,0.46891553628259175
1417,"['C3', 'C9', 'C29']",gnbayes,0.5349736346620845
1418,"['C3', 'C9', 'C29']",comnbayes,0.5835661484841812
1419,"['C3', 'C9', 'C29']",svc,0.5126464678918853
1420,"['C3', 'C13', 'C14']",knn,0.3519245008057013
1421,"['C3', 'C13', 'C14']",dt,0.4774234012285377
1422,"['C3', 'C13', 'C14']",gnbayes,0.5407599916423446
1423,"['C3', 'C13', 'C14']",comnbayes,0.5794896404561218
1424,"['C3', 'C13', 'C14']",svc,0.48216141060319
1425,"['C3', 'C13', 'C16']",knn,0.4009952516366491
1426,"['C3', 'C13', 'C16']",dt,0.4701387331764881
1427,"['C3', 'C13', 'C16']",gnbayes,0.536657827682245
1428,"['C3', 'C13', 'C16']",comnbayes,0.5762683765668188
1429,"['C3', 'C13', 'C16']",svc,0.48221391050058476
1430,"['C3', 'C13', 'C18']",knn,0.3912293791396874
1431,"['C3', 'C13', 'C18']",dt,0.4731385037726333
1432,"['C3', 'C13', 'C18']",gnbayes,0.5302371121983216
1433,"['C3', 'C13', 'C18']",comnbayes,0.5783356281566585
1434,"['C3', 'C13', 'C18']",svc,0.4765056423360268
1435,"['C3', 'C13', 'C19']",knn,0.41162464123894155
1436,"['C3', 'C13', 'C19']",dt,0.47306086790414403
1437,"['C3', 'C13', 'C19']",gnbayes,0.5251650816560307
1438,"['C3', 'C13', 'C19']",comnbayes,0.5922063610170241
1439,"['C3', 'C13', 'C19']",svc,0.4867875661428777
1440,"['C3', 'C13', 'C20']",knn,0.4139343864032006
1441,"['C3', 'C13', 'C20']",dt,0.4604884870359001
1442,"['C3', 'C13', 'C20']",gnbayes,0.5367673340308283
1443,"['C3', 'C13', 'C20']",comnbayes,0.5808765701940927
1444,"['C3', 'C13', 'C20']",svc,0.4879058889919127
1445,"['C3', 'C13', 'C21']",knn,0.3750660991630097
1446,"['C3', 'C13', 'C21']",dt,0.4813800144908907
1447,"['C3', 'C13', 'C21']",gnbayes,0.5204522756779821
1448,"['C3', 'C13', 'C21']",comnbayes,0.567779245853711
1449,"['C3', 'C13', 'C21']",svc,0.47391898249650843
1450,"['C3', 'C13', 'C22']",knn,0.36312575323190344
1451,"['C3', 'C13', 'C22']",dt,0.4714106639057697
1452,"['C3', 'C13', 'C22']",gnbayes,0.5323378562329969
1453,"['C3', 'C13', 'C22']",comnbayes,0.5749970170764624
1454,"['C3', 'C13', 'C22']",svc,0.4925502721099132
1455,"['C3', 'C13', 'C23']",knn,0.37053631663428055
1456,"['C3', 'C13', 'C23']",dt,0.46510880423923906
1457,"['C3', 'C13', 'C23']",gnbayes,0.5370912295707211
1458,"['C3', 'C13', 'C23']",comnbayes,0.5787189702651844
1459,"['C3', 'C13', 'C23']",svc,0.4961268472974968
1460,"['C3', 'C13', 'C24']",knn,0.39355862512819006
1461,"['C3', 'C13', 'C24']",dt,0.46723692857955984
1462,"['C3', 'C13', 'C24']",gnbayes,0.5495718576182503
1463,"['C3', 'C13', 'C24']",comnbayes,0.5812767037121193
1464,"['C3', 'C13', 'C24']",svc,0.4831265116199817
1465,"['C3', 'C13', 'C27']",knn,0.4047289040628317
1466,"['C3', 'C13', 'C27']",dt,0.45033286021478414
1467,"['C3', 'C13', 'C27']",gnbayes,0.5390880493273624
1468,"['C3', 'C13', 'C27']",comnbayes,0.5806751458928513
1469,"['C3', 'C13', 'C27']",svc,0.5058309313515537
1470,"['C3', 'C13', 'C28']",knn,0.3899100730995229
1471,"['C3', 'C13', 'C28']",dt,0.4603994395692624
1472,"['C3', 'C13', 'C28']",gnbayes,0.5153257918552037
1473,"['C3', 'C13', 'C28']",comnbayes,0.5782318394467827
1474,"['C3', 'C13', 'C28']",svc,0.4935514838874374
1475,"['C3', 'C13', 'C29']",knn,0.38227588023473036
1476,"['C3', 'C13', 'C29']",dt,0.46904129649326826
1477,"['C3', 'C13', 'C29']",gnbayes,0.5346215614274913
1478,"['C3', 'C13', 'C29']",comnbayes,0.5836218295243935
1479,"['C3', 'C13', 'C29']",svc,0.49287059900878216
1480,"['C3', 'C14', 'C16']",knn,0.3825097221087598
1481,"['C3', 'C14', 'C16']",dt,0.4825008669417981
1482,"['C3', 'C14', 'C16']",gnbayes,0.538511504323335
1483,"['C3', 'C14', 'C16']",comnbayes,0.5926238758566404
1484,"['C3', 'C14', 'C16']",svc,0.5161452703377392
1485,"['C3', 'C14', 'C18']",knn,0.3536009929923834
1486,"['C3', 'C14', 'C18']",dt,0.4944338659072067
1487,"['C3', 'C14', 'C18']",gnbayes,0.5391019179962873
1488,"['C3', 'C14', 'C18']",comnbayes,0.5903181571094918
1489,"['C3', 'C14', 'C18']",svc,0.505403336953913
1490,"['C3', 'C14', 'C19']",knn,0.36554530265272583
1491,"['C3', 'C14', 'C19']",dt,0.49053469358027585
1492,"['C3', 'C14', 'C19']",gnbayes,0.5383633034996517
1493,"['C3', 'C14', 'C19']",comnbayes,0.5999265844187103
1494,"['C3', 'C14', 'C19']",svc,0.4974536179798691
1495,"['C3', 'C14', 'C20']",knn,0.3908571988128366
1496,"['C3', 'C14', 'C20']",dt,0.46673308525142876
1497,"['C3', 'C14', 'C20']",gnbayes,0.5364486288472687
1498,"['C3', 'C14', 'C20']",comnbayes,0.5947324125367695
1499,"['C3', 'C14', 'C20']",svc,0.5208648148949665
1500,"['C3', 'C14', 'C21']",knn,0.33548630612564306
1501,"['C3', 'C14', 'C21']",dt,0.4856594342715329
1502,"['C3', 'C14', 'C21']",gnbayes,0.5346121603750674
1503,"['C3', 'C14', 'C21']",comnbayes,0.5748677239315352
1504,"['C3', 'C14', 'C21']",svc,0.4787537055677108
1505,"['C3', 'C14', 'C22']",knn,0.3635352935352935
1506,"['C3', 'C14', 'C22']",dt,0.48799769569444085
1507,"['C3', 'C14', 'C22']",gnbayes,0.5383137097866519
1508,"['C3', 'C14', 'C22']",comnbayes,0.5873610252099245
1509,"['C3', 'C14', 'C22']",svc,0.5226290455459849
1510,"['C3', 'C14', 'C23']",knn,0.34479878715172835
1511,"['C3', 'C14', 'C23']",dt,0.4837843431076309
1512,"['C3', 'C14', 'C23']",gnbayes,0.5477144087468222
1513,"['C3', 'C14', 'C23']",comnbayes,0.5968678589170393
1514,"['C3', 'C14', 'C23']",svc,0.5036646120369909
1515,"['C3', 'C14', 'C24']",knn,0.344295665192951
1516,"['C3', 'C14', 'C24']",dt,0.4803988072219427
1517,"['C3', 'C14', 'C24']",gnbayes,0.5429906409335202
1518,"['C3', 'C14', 'C24']",comnbayes,0.5927980024343016
1519,"['C3', 'C14', 'C24']",svc,0.5131023494204946
1520,"['C3', 'C14', 'C27']",knn,0.392062975928625
1521,"['C3', 'C14', 'C27']",dt,0.4880698586940948
1522,"['C3', 'C14', 'C27']",gnbayes,0.5426382325866818
1523,"['C3', 'C14', 'C27']",comnbayes,0.6030380184653635
1524,"['C3', 'C14', 'C27']",svc,0.524744263252164
1525,"['C3', 'C14', 'C28']",knn,0.3812074769816021
1526,"['C3', 'C14', 'C28']",dt,0.47985816081071986
1527,"['C3', 'C14', 'C28']",gnbayes,0.5213390678358618
1528,"['C3', 'C14', 'C28']",comnbayes,0.5897462343076375
1529,"['C3', 'C14', 'C28']",svc,0.4983365595315125
1530,"['C3', 'C14', 'C29']",knn,0.3561766386842221
1531,"['C3', 'C14', 'C29']",dt,0.4825008669417981
1532,"['C3', 'C14', 'C29']",gnbayes,0.5326063364998845
1533,"['C3', 'C14', 'C29']",comnbayes,0.5883731489222251
1534,"['C3', 'C14', 'C29']",svc,0.51318377295738
1535,"['C3', 'C16', 'C18']",knn,0.4078228035224198
1536,"['C3', 'C16', 'C18']",dt,0.4834737150293452
1537,"['C3', 'C16', 'C18']",gnbayes,0.5364093017051783
1538,"['C3', 'C16', 'C18']",comnbayes,0.5907659261000687
1539,"['C3', 'C16', 'C18']",svc,0.5060819339547692
1540,"['C3', 'C16', 'C19']",knn,0.3923391208030544
1541,"['C3', 'C16', 'C19']",dt,0.47482729713270705
1542,"['C3', 'C16', 'C19']",gnbayes,0.5312718756210921
1543,"['C3', 'C16', 'C19']",comnbayes,0.5955724190166978
1544,"['C3', 'C16', 'C19']",svc,0.5050847232551295
1545,"['C3', 'C16', 'C20']",knn,0.41960053367403277
1546,"['C3', 'C16', 'C20']",dt,0.4738647058393326
1547,"['C3', 'C16', 'C20']",gnbayes,0.5369903427341449
1548,"['C3', 'C16', 'C20']",comnbayes,0.5932538487327788
1549,"['C3', 'C16', 'C20']",svc,0.5008253052580566
1550,"['C3', 'C16', 'C21']",knn,0.3933241414066531
1551,"['C3', 'C16', 'C21']",dt,0.492019569403194
1552,"['C3', 'C16', 'C21']",gnbayes,0.5472555860006932
1553,"['C3', 'C16', 'C21']",comnbayes,0.5653529118285741
1554,"['C3', 'C16', 'C21']",svc,0.48376579306165723
1555,"['C3', 'C16', 'C22']",knn,0.4131868782125522
1556,"['C3', 'C16', 'C22']",dt,0.46708994307967044
1557,"['C3', 'C16', 'C22']",gnbayes,0.534970378728189
1558,"['C3', 'C16', 'C22']",comnbayes,0.5888216155251302
1559,"['C3', 'C16', 'C22']",svc,0.50356740092641
1560,"['C3', 'C16', 'C23']",knn,0.3884929808781993
1561,"['C3', 'C16', 'C23']",dt,0.47169011742505207
1562,"['C3', 'C16', 'C23']",gnbayes,0.5376353753543401
1563,"['C3', 'C16', 'C23']",comnbayes,0.5864470210062012
1564,"['C3', 'C16', 'C23']",svc,0.5018195603944225
1565,"['C3', 'C16', 'C24']",knn,0.4212336984010386
1566,"['C3', 'C16', 'C24']",dt,0.47661104761109285
1567,"['C3', 'C16', 'C24']",gnbayes,0.5375115348289744
1568,"['C3', 'C16', 'C24']",comnbayes,0.5967086180931286
1569,"['C3', 'C16', 'C24']",svc,0.5054154555268466
1570,"['C3', 'C16', 'C27']",knn,0.3999277140864276
1571,"['C3', 'C16', 'C27']",dt,0.4634933337883648
1572,"['C3', 'C16', 'C27']",gnbayes,0.5383333874702394
1573,"['C3', 'C16', 'C27']",comnbayes,0.5814907482199919
1574,"['C3', 'C16', 'C27']",svc,0.5139569909117689
1575,"['C3', 'C16', 'C28']",knn,0.40434920079390946
1576,"['C3', 'C16', 'C28']",dt,0.46545483744486915
1577,"['C3', 'C16', 'C28']",gnbayes,0.5209472386358568
1578,"['C3', 'C16', 'C28']",comnbayes,0.5843166861528536
1579,"['C3', 'C16', 'C28']",svc,0.5134739619688485
1580,"['C3', 'C16', 'C29']",knn,0.4018887101261643
1581,"['C3', 'C16', 'C29']",dt,0.4680055917063505
1582,"['C3', 'C16', 'C29']",gnbayes,0.5343604362568226
1583,"['C3', 'C16', 'C29']",comnbayes,0.5868418899103494
1584,"['C3', 'C16', 'C29']",svc,0.5281752136457536
1585,"['C3', 'C18', 'C19']",knn,0.4034250693563468
1586,"['C3', 'C18', 'C19']",dt,0.48479859170305906
1587,"['C3', 'C18', 'C19']",gnbayes,0.5287685085678138
1588,"['C3', 'C18', 'C19']",comnbayes,0.5952304455682893
1589,"['C3', 'C18', 'C19']",svc,0.49846186263992565
1590,"['C3', 'C18', 'C20']",knn,0.4165939919679061
1591,"['C3', 'C18', 'C20']",dt,0.46185318742057496
1592,"['C3', 'C18', 'C20']",gnbayes,0.5380732078331232
1593,"['C3', 'C18', 'C20']",comnbayes,0.5899949317879587
1594,"['C3', 'C18', 'C20']",svc,0.5010403345673496
1595,"['C3', 'C18', 'C21']",knn,0.3674469325763113
1596,"['C3', 'C18', 'C21']",dt,0.4908013738492059
1597,"['C3', 'C18', 'C21']",gnbayes,0.5374385436564936
1598,"['C3', 'C18', 'C21']",comnbayes,0.571600463292679
1599,"['C3', 'C18', 'C21']",svc,0.5015965287005734
1600,"['C3', 'C18', 'C22']",knn,0.35352811247697896
1601,"['C3', 'C18', 'C22']",dt,0.4779768862767025
1602,"['C3', 'C18', 'C22']",gnbayes,0.5281931037372213
1603,"['C3', 'C18', 'C22']",comnbayes,0.5845322095593566
1604,"['C3', 'C18', 'C22']",svc,0.5150171967307008
1605,"['C3', 'C18', 'C23']",knn,0.37594003569990886
1606,"['C3', 'C18', 'C23']",dt,0.4789998368865245
1607,"['C3', 'C18', 'C23']",gnbayes,0.5367861921413766
1608,"['C3', 'C18', 'C23']",comnbayes,0.5822382598491497
1609,"['C3', 'C18', 'C23']",svc,0.5052537817081996
1610,"['C3', 'C18', 'C24']",knn,0.38587363253479234
1611,"['C3', 'C18', 'C24']",dt,0.4829971264005827
1612,"['C3', 'C18', 'C24']",gnbayes,0.5356419745079803
1613,"['C3', 'C18', 'C24']",comnbayes,0.5975414795990097
1614,"['C3', 'C18', 'C24']",svc,0.5083192499852561
1615,"['C3', 'C18', 'C27']",knn,0.3890435790928785
1616,"['C3', 'C18', 'C27']",dt,0.4600340609696055
1617,"['C3', 'C18', 'C27']",gnbayes,0.5369037517175894
1618,"['C3', 'C18', 'C27']",comnbayes,0.5896378255585321
1619,"['C3', 'C18', 'C27']",svc,0.5137378005104769
1620,"['C3', 'C18', 'C28']",knn,0.3927517968407771
1621,"['C3', 'C18', 'C28']",dt,0.478129813060064
1622,"['C3', 'C18', 'C28']",gnbayes,0.5197710940315942
1623,"['C3', 'C18', 'C28']",comnbayes,0.5862673170534616
1624,"['C3', 'C18', 'C28']",svc,0.520726301110696
1625,"['C3', 'C18', 'C29']",knn,0.37817132518031105
1626,"['C3', 'C18', 'C29']",dt,0.4779768862767025
1627,"['C3', 'C18', 'C29']",gnbayes,0.5272119875381768
1628,"['C3', 'C18', 'C29']",comnbayes,0.5869825715140339
1629,"['C3', 'C18', 'C29']",svc,0.5138370009962512
1630,"['C3', 'C19', 'C20']",knn,0.3693723348063192
1631,"['C3', 'C19', 'C20']",dt,0.4741860817261644
1632,"['C3', 'C19', 'C20']",gnbayes,0.5252068850849866
1633,"['C3', 'C19', 'C20']",comnbayes,0.6107096679433344
1634,"['C3', 'C19', 'C20']",svc,0.4959961200829873
1635,"['C3', 'C19', 'C21']",knn,0.3448715119292619
1636,"['C3', 'C19', 'C21']",dt,0.482079143649237
1637,"['C3', 'C19', 'C21']",gnbayes,0.525730520358022
1638,"['C3', 'C19', 'C21']",comnbayes,0.5714946635115369
1639,"['C3', 'C19', 'C21']",svc,0.4869075162563535
1640,"['C3', 'C19', 'C22']",knn,0.37682615298676614
1641,"['C3', 'C19', 'C22']",dt,0.47482729713270705
1642,"['C3', 'C19', 'C22']",gnbayes,0.5341550316614979
1643,"['C3', 'C19', 'C22']",comnbayes,0.6007118293421483
1644,"['C3', 'C19', 'C22']",svc,0.5143051113710959
1645,"['C3', 'C19', 'C23']",knn,0.40816008007381405
1646,"['C3', 'C19', 'C23']",dt,0.47341819479120095
1647,"['C3', 'C19', 'C23']",gnbayes,0.5374734802124154
1648,"['C3', 'C19', 'C23']",comnbayes,0.5925145586505491
1649,"['C3', 'C19', 'C23']",svc,0.5049743661570094
1650,"['C3', 'C19', 'C24']",knn,0.3744646562558106
1651,"['C3', 'C19', 'C24']",dt,0.465810391827147
1652,"['C3', 'C19', 'C24']",gnbayes,0.5424216619368176
1653,"['C3', 'C19', 'C24']",comnbayes,0.5967741252813094
1654,"['C3', 'C19', 'C24']",svc,0.5121753688186867
1655,"['C3', 'C19', 'C27']",knn,0.36386221818827724
1656,"['C3', 'C19', 'C27']",dt,0.476891880305687
1657,"['C3', 'C19', 'C27']",gnbayes,0.5284045141349157
1658,"['C3', 'C19', 'C27']",comnbayes,0.5944080046838496
1659,"['C3', 'C19', 'C27']",svc,0.509022089577517
1660,"['C3', 'C19', 'C28']",knn,0.35871258784395826
1661,"['C3', 'C19', 'C28']",dt,0.4680011934436642
1662,"['C3', 'C19', 'C28']",gnbayes,0.5124899788430918
1663,"['C3', 'C19', 'C28']",comnbayes,0.5932762026503322
1664,"['C3', 'C19', 'C28']",svc,0.49469353174823166
1665,"['C3', 'C19', 'C29']",knn,0.39050961146113083
1666,"['C3', 'C19', 'C29']",dt,0.47482729713270705
1667,"['C3', 'C19', 'C29']",gnbayes,0.530421751048977
1668,"['C3', 'C19', 'C29']",comnbayes,0.5965866098182349
1669,"['C3', 'C19', 'C29']",svc,0.5150312435570272
1670,"['C3', 'C20', 'C21']",knn,0.3822846807025987
1671,"['C3', 'C20', 'C21']",dt,0.4868873417719327
1672,"['C3', 'C20', 'C21']",gnbayes,0.5319885888146487
1673,"['C3', 'C20', 'C21']",comnbayes,0.5691991763121804
1674,"['C3', 'C20', 'C21']",svc,0.4972998365946858
1675,"['C3', 'C20', 'C22']",knn,0.38629727221233734
1676,"['C3', 'C20', 'C22']",dt,0.4697868628958631
1677,"['C3', 'C20', 'C22']",gnbayes,0.5317061044650246
1678,"['C3', 'C20', 'C22']",comnbayes,0.5885557365326554
1679,"['C3', 'C20', 'C22']",svc,0.5036141189447558
1680,"['C3', 'C20', 'C23']",knn,0.3844796678369132
1681,"['C3', 'C20', 'C23']",dt,0.46601473230647344
1682,"['C3', 'C20', 'C23']",gnbayes,0.537328663207538
1683,"['C3', 'C20', 'C23']",comnbayes,0.5884575854700456
1684,"['C3', 'C20', 'C23']",svc,0.5084139415125601
1685,"['C3', 'C20', 'C24']",knn,0.3914862274910083
1686,"['C3', 'C20', 'C24']",dt,0.4837383072417175
1687,"['C3', 'C20', 'C24']",gnbayes,0.5436543783440616
1688,"['C3', 'C20', 'C24']",comnbayes,0.5942478078204093
1689,"['C3', 'C20', 'C24']",svc,0.5004633277190071
1690,"['C3', 'C20', 'C27']",knn,0.42832065343140646
1691,"['C3', 'C20', 'C27']",dt,0.4656504082836651
1692,"['C3', 'C20', 'C27']",gnbayes,0.5398478956189569
1693,"['C3', 'C20', 'C27']",comnbayes,0.5857757300264571
1694,"['C3', 'C20', 'C27']",svc,0.5302594856501376
1695,"['C3', 'C20', 'C28']",knn,0.39089507215225416
1696,"['C3', 'C20', 'C28']",dt,0.46475445340868304
1697,"['C3', 'C20', 'C28']",gnbayes,0.5196251255092301
1698,"['C3', 'C20', 'C28']",comnbayes,0.5960945385564066
1699,"['C3', 'C20', 'C28']",svc,0.4897030747030747
1700,"['C3', 'C20', 'C29']",knn,0.4160942975465171
1701,"['C3', 'C20', 'C29']",dt,0.4731685054079405
1702,"['C3', 'C20', 'C29']",gnbayes,0.5287090558631554
1703,"['C3', 'C20', 'C29']",comnbayes,0.5858830012683734
1704,"['C3', 'C20', 'C29']",svc,0.52132630298763
1705,"['C3', 'C21', 'C22']",knn,0.3529198260433508
1706,"['C3', 'C21', 'C22']",dt,0.4855414227267774
1707,"['C3', 'C21', 'C22']",gnbayes,0.534180829088619
1708,"['C3', 'C21', 'C22']",comnbayes,0.5632588269542729
1709,"['C3', 'C21', 'C22']",svc,0.4911773272320385
1710,"['C3', 'C21', 'C23']",knn,0.36542637792890575
1711,"['C3', 'C21', 'C23']",dt,0.47041778235206094
1712,"['C3', 'C21', 'C23']",gnbayes,0.5406978382544801
1713,"['C3', 'C21', 'C23']",comnbayes,0.5649125751471021
1714,"['C3', 'C21', 'C23']",svc,0.4933992012715417
1715,"['C3', 'C21', 'C24']",knn,0.34122636724530175
1716,"['C3', 'C21', 'C24']",dt,0.4875519380845671
1717,"['C3', 'C21', 'C24']",gnbayes,0.543504729740204
1718,"['C3', 'C21', 'C24']",comnbayes,0.585877378158884
1719,"['C3', 'C21', 'C24']",svc,0.49895355514198503
1720,"['C3', 'C21', 'C27']",knn,0.3808632191238334
1721,"['C3', 'C21', 'C27']",dt,0.4870327289574953
1722,"['C3', 'C21', 'C27']",gnbayes,0.5310208535716401
1723,"['C3', 'C21', 'C27']",comnbayes,0.5657323457109611
1724,"['C3', 'C21', 'C27']",svc,0.49882212885154054
1725,"['C3', 'C21', 'C28']",knn,0.377164177861264
1726,"['C3', 'C21', 'C28']",dt,0.486500829298892
1727,"['C3', 'C21', 'C28']",gnbayes,0.5279669187656747
1728,"['C3', 'C21', 'C28']",comnbayes,0.5615901202804684
1729,"['C3', 'C21', 'C28']",svc,0.4869013819487768
1730,"['C3', 'C21', 'C29']",knn,0.3751960427987645
1731,"['C3', 'C21', 'C29']",dt,0.48889612802296084
1732,"['C3', 'C21', 'C29']",gnbayes,0.5332459461442512
1733,"['C3', 'C21', 'C29']",comnbayes,0.5627935685747769
1734,"['C3', 'C21', 'C29']",svc,0.5056999289670564
1735,"['C3', 'C22', 'C23']",knn,0.3997593664922083
1736,"['C3', 'C22', 'C23']",dt,0.4652869447832531
1737,"['C3', 'C22', 'C23']",gnbayes,0.5457994120503618
1738,"['C3', 'C22', 'C23']",comnbayes,0.5833373797135661
1739,"['C3', 'C22', 'C23']",svc,0.5208678683390728
1740,"['C3', 'C22', 'C24']",knn,0.37397077239182497
1741,"['C3', 'C22', 'C24']",dt,0.46938579475367337
1742,"['C3', 'C22', 'C24']",gnbayes,0.5410641695580797
1743,"['C3', 'C22', 'C24']",comnbayes,0.5923565835156198
1744,"['C3', 'C22', 'C24']",svc,0.5085426791771585
1745,"['C3', 'C22', 'C27']",knn,0.40671057117833015
1746,"['C3', 'C22', 'C27']",dt,0.45944197041230217
1747,"['C3', 'C22', 'C27']",gnbayes,0.5297566791890774
1748,"['C3', 'C22', 'C27']",comnbayes,0.5844535624475228
1749,"['C3', 'C22', 'C27']",svc,0.5238380740578095
1750,"['C3', 'C22', 'C28']",knn,0.38540652369188527
1751,"['C3', 'C22', 'C28']",dt,0.4657645266165019
1752,"['C3', 'C22', 'C28']",gnbayes,0.5218681656765973
1753,"['C3', 'C22', 'C28']",comnbayes,0.5831185789146616
1754,"['C3', 'C22', 'C28']",svc,0.5004261141070716
1755,"['C3', 'C22', 'C29']",knn,0.3939621077121077
1756,"['C3', 'C22', 'C29']",dt,0.4661147657747059
1757,"['C3', 'C22', 'C29']",gnbayes,0.5338206035322853
1758,"['C3', 'C22', 'C29']",comnbayes,0.5841425240248729
1759,"['C3', 'C22', 'C29']",svc,0.5279160426733844
1760,"['C3', 'C23', 'C24']",knn,0.39401783006107916
1761,"['C3', 'C23', 'C24']",dt,0.4635948857590428
1762,"['C3', 'C23', 'C24']",gnbayes,0.5677563074935634
1763,"['C3', 'C23', 'C24']",comnbayes,0.5965705422454699
1764,"['C3', 'C23', 'C24']",svc,0.518070183942447
1765,"['C3', 'C23', 'C27']",knn,0.4024754154128491
1766,"['C3', 'C23', 'C27']",dt,0.45217020824154774
1767,"['C3', 'C23', 'C27']",gnbayes,0.5377586621981154
1768,"['C3', 'C23', 'C27']",comnbayes,0.5838893838055064
1769,"['C3', 'C23', 'C27']",svc,0.5201099393435837
1770,"['C3', 'C23', 'C28']",knn,0.3719293882805509
1771,"['C3', 'C23', 'C28']",dt,0.4688722927595744
1772,"['C3', 'C23', 'C28']",gnbayes,0.5236980457420526
